,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
3132,2243,473706,happy-sad,Easy,emotions,clueOption2,emotions,emotions,happy,sad,1e-06,1e-06,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,36.000001,1e-06,57.000001,1e-06,121.000001,4.000001
3133,2271,473736,happy-sad,Easy,emotion,clueOption2,mood,mood,happy,sad,1e-06,1e-06,2.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,14.000001000000001,1e-06,20.000001,1.000001,41.000001,1.000001,79.000001,3.000001,150.000001,9.000001000000001
3134,2301,473749,happy-sad,Easy,emotions,clueOption2,opposites,opposites,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3135,2351,474298,happy-sad,Easy,emotions,clueOption2,emotions,emotions,happy,sad,1e-06,1e-06,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,36.000001,1e-06,57.000001,1e-06,121.000001,4.000001
3136,2381,475267,happy-sad,Easy,emotion,clueOption2,positive,positive,happy,sad,1e-06,1e-06,2.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,14.000001000000001,1e-06,35.000001,1e-06,68.000001,1.000001,131.000001,5.000001,269.000001,15.000001000000001
3137,2429,475635,happy-sad,Easy,emotions,clueOption2,emotions,emotions,happy,sad,1e-06,1e-06,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,36.000001,1e-06,57.000001,1e-06,121.000001,4.000001
3138,2458,475843,happy-sad,Easy,emotional,clueOption2,feelings,feelings,happy,sad,1e-06,1e-06,5.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,33.000001,1e-06,54.000001,1.000001,99.000001,3.000001,193.000001,9.000001000000001
3139,2505,485894,happy-sad,Easy,emotion,clueOption2,smile,smile,happy,sad,114.000001,1e-06,170.000001,2.000001,192.000001,4.000001,214.000001,7.000001,249.000001,10.000001000000001,323.000001,27.000001,446.000001,59.000001,638.000001,144.000001,851.000001,353.000001
3140,2536,486041,happy-sad,Easy,emotions,clueOption2,feelings,feelings,happy,sad,1e-06,1e-06,5.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,33.000001,1e-06,54.000001,1.000001,99.000001,3.000001,193.000001,9.000001000000001
3141,2566,486051,happy-sad,Easy,moods,clueOption2,moods,moods,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3142,2596,486052,happy-sad,Easy,emotion,clueOption2,feel,feel,happy,sad,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,8.000001000000001,1e-06,26.000001,1e-06,49.000001,1e-06,90.000001,1.000001,169.000001,6.000001,309.000001,33.000001
3143,2626,486112,happy-sad,Easy,emotions,clueOption2,opposites,opposites,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3144,2656,486514,happy-sad,Easy,emotion,clueOption2,feeling,feeling,happy,sad,17.000001,1.000001,21.000001,2.000001,28.000001,2.000001,35.000001,2.000001,50.000001,2.000001,80.000001,2.000001,132.000001,6.000001,228.000001,17.000001,405.000001,43.000001
3145,2702,487409,happy-sad,Easy,feelings,clueOption2,smile,smile,happy,sad,114.000001,1e-06,170.000001,2.000001,192.000001,4.000001,214.000001,7.000001,249.000001,10.000001000000001,323.000001,27.000001,446.000001,59.000001,638.000001,144.000001,851.000001,353.000001
3146,2731,487468,happy-sad,Easy,emotions,clueOption2,emotions,emotions,happy,sad,1e-06,1e-06,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,36.000001,1e-06,57.000001,1e-06,121.000001,4.000001
3147,2761,488171,happy-sad,Easy,emotions,clueOption2,opposite,opposite,happy,sad,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,9.000001000000001,1e-06,18.000001,1e-06,41.000001,1.000001,86.000001,5.000001
3148,2788,490556,happy-sad,Easy,emotions,clueOption2,opposites,opposites,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3149,2818,490576,happy-sad,Easy,emotion,clueOption2,antonym,antonym,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3150,2843,490603,happy-sad,Easy,emotions,clueOption2,feelings,feelings,happy,sad,1e-06,1e-06,5.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,33.000001,1e-06,54.000001,1.000001,99.000001,3.000001,193.000001,9.000001000000001
3151,2871,490624,happy-sad,Easy,emotions,clueOption2,opposite,opposite,happy,sad,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,9.000001000000001,1e-06,18.000001,1e-06,41.000001,1.000001,86.000001,5.000001
3152,2901,491095,happy-sad,Easy,emotion,clueOption2,bipolar,bipolar,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3153,2936,455383,happy-sad,Easy,emotions,clueOption3,expression,expression,happy,sad,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,10.000001000000001,1e-06,23.000001,1e-06,42.000001,1e-06,84.000001,1e-06,154.000001,8.000001000000001
3154,2966,455606,happy-sad,Easy,emotions,clueOption3,expressions,expressions,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3155,2996,455664,happy-sad,Easy,emotions,clueOption3,opposite,opposite,happy,sad,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,9.000001000000001,1e-06,18.000001,1e-06,41.000001,1.000001,86.000001,5.000001
3156,3026,457037,happy-sad,Easy,emotions,clueOption3,emotions,emotions,happy,sad,1e-06,1e-06,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,15.000001000000001,1e-06,27.000001,1e-06,36.000001,1e-06,57.000001,1e-06,121.000001,4.000001
3157,3056,457425,happy-sad,Easy,mood,clueOption3,state,state,happy,sad,1e-06,1e-06,1.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,21.000001,1e-06,33.000001,1e-06,66.000001,1e-06,116.000001,1.000001,219.000001,15.000001000000001
3158,3086,457520,happy-sad,Easy,feeling,clueOption3,face,face,happy,sad,53.000001,1e-06,86.000001,1.000001,107.000001,2.000001,132.000001,4.000001,171.000001,7.000001,237.000001,13.000001000000001,379.000001,44.000001,569.000001,114.000001,795.000001,290.000001
3159,3116,457564,happy-sad,Easy,emotions,clueOption3,opposites,opposites,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3160,3146,458120,happy-sad,Easy,emotion,clueOption3,feeling,feeling,happy,sad,17.000001,1.000001,21.000001,2.000001,28.000001,2.000001,35.000001,2.000001,50.000001,2.000001,80.000001,2.000001,132.000001,6.000001,228.000001,17.000001,405.000001,43.000001
3161,3176,458387,happy-sad,Easy,emotions,clueOption3,feel,feel,happy,sad,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,8.000001000000001,1e-06,26.000001,1e-06,49.000001,1e-06,90.000001,1.000001,169.000001,6.000001,309.000001,33.000001
3162,3206,463818,happy-sad,Easy,emotions,clueOption3,opposite,opposite,happy,sad,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,9.000001000000001,1e-06,18.000001,1e-06,41.000001,1.000001,86.000001,5.000001
3163,3230,463852,happy-sad,Easy,emotion,clueOption3,face,face,happy,sad,53.000001,1e-06,86.000001,1.000001,107.000001,2.000001,132.000001,4.000001,171.000001,7.000001,237.000001,13.000001000000001,379.000001,44.000001,569.000001,114.000001,795.000001,290.000001
3164,3258,463890,happy-sad,Easy,emotion,clueOption3,state,state,happy,sad,1e-06,1e-06,1.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,21.000001,1e-06,33.000001,1e-06,66.000001,1e-06,116.000001,1.000001,219.000001,15.000001000000001
3165,3288,463946,happy-sad,Easy,emotions,clueOption3,mouth,mouth,happy,sad,3.000001,1e-06,21.000001,1e-06,35.000001,1e-06,48.000001,1e-06,75.000001,1.000001,113.000001,4.000001,204.000001,13.000001000000001,346.000001,48.000001,575.000001,127.000001
3166,3315,463960,happy-sad,Easy,emotions,clueOption3,swing,swing,happy,sad,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,7.000001,1e-06,12.000001000000001,1e-06,28.000001,1e-06,52.000001,1e-06,107.000001,1e-06
3167,3341,464103,happy-sad,Easy,emotions,clueOption3,face,face,happy,sad,53.000001,1e-06,86.000001,1.000001,107.000001,2.000001,132.000001,4.000001,171.000001,7.000001,237.000001,13.000001000000001,379.000001,44.000001,569.000001,114.000001,795.000001,290.000001
3168,3366,464255,happy-sad,Easy,bipolar,clueOption3,bipolar,bipolar,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3169,3388,464313,happy-sad,Easy,feelings,clueOption3,affect,affect,happy,sad,3.000001,1e-06,6.000001,1e-06,6.000001,1e-06,6.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,13.000001000000001,1e-06,27.000001,1e-06,50.000001,1.000001
3170,3416,464439,happy-sad,Easy,emotions,clueOption3,face,face,happy,sad,53.000001,1e-06,86.000001,1.000001,107.000001,2.000001,132.000001,4.000001,171.000001,7.000001,237.000001,13.000001000000001,379.000001,44.000001,569.000001,114.000001,795.000001,290.000001
3171,3446,465668,happy-sad,Easy,emotions,clueOption3,joy,joy,happy,sad,35.000001,1e-06,60.000001,1e-06,78.000001,3.000001,98.000001,3.000001,127.000001,3.000001,193.000001,14.000001000000001,291.000001,24.000001,460.000001,69.000001,697.000001,183.000001
3172,3476,466145,happy-sad,Easy,moods,clueOption3,feelings,feelings,happy,sad,1e-06,1e-06,5.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,33.000001,1e-06,54.000001,1.000001,99.000001,3.000001,193.000001,9.000001000000001
3173,3506,466195,happy-sad,Easy,mood,clueOption3,feelings,feelings,happy,sad,1e-06,1e-06,5.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,33.000001,1e-06,54.000001,1.000001,99.000001,3.000001,193.000001,9.000001000000001
3174,3553,472844,happy-sad,Easy,mood,clueOption3,emotion,emotion,happy,sad,23.000001,1e-06,37.000001,1e-06,48.000001,1e-06,64.000001,1e-06,75.000001,1.000001,115.000001,3.000001,169.000001,9.000001000000001,267.000001,21.000001,451.000001,63.000001
3175,3604,473115,happy-sad,Easy,emotion,clueOption3,clown,clown,happy,sad,29.000001,1e-06,38.000001,1.000001,47.000001,1.000001,51.000001,1.000001,55.000001,1.000001,71.000001,1.000001,100.000001,2.000001,155.000001,5.000001,247.000001,17.000001
3176,3668,473468,happy-sad,Easy,emotion,clueOption3,Kacey Musgraves,Kacey Musgraves,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3177,3699,473706,happy-sad,Easy,emotions,clueOption3,bipolar,bipolar,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3178,3727,473736,happy-sad,Easy,emotion,clueOption3,expression,expression,happy,sad,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,10.000001000000001,1e-06,23.000001,1e-06,42.000001,1e-06,84.000001,1e-06,154.000001,8.000001000000001
3179,3757,473749,happy-sad,Easy,emotions,clueOption3,bipolar,bipolar,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3180,3807,474298,happy-sad,Easy,emotions,clueOption3,opposites,opposites,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3181,3837,475267,happy-sad,Easy,emotion,clueOption3,negative,negative,happy,sad,1e-06,1e-06,1.000001,1e-06,4.000001,1e-06,15.000001000000001,1e-06,26.000001,1e-06,44.000001,1e-06,86.000001,1.000001,169.000001,8.000001000000001,315.000001,32.000001
3182,3885,475635,happy-sad,Easy,emotions,clueOption3,emojis,emojis,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3183,3914,475843,happy-sad,Easy,emotional,clueOption3,emotional,emotional,happy,sad,13.000001000000001,1e-06,15.000001000000001,1e-06,18.000001,1e-06,21.000001,1e-06,28.000001,1e-06,41.000001,1e-06,58.000001,1e-06,84.000001,3.000001,163.000001,7.000001
3184,3961,485894,happy-sad,Easy,emotion,clueOption3,tears,tears,happy,sad,28.000001,1e-06,51.000001,1e-06,72.000001,1.000001,82.000001,1.000001,95.000001,1.000001,119.000001,4.000001,160.000001,10.000001000000001,259.000001,14.000001000000001,401.000001,56.000001
3185,3992,486041,happy-sad,Easy,emotions,clueOption3,expression,expression,happy,sad,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,10.000001000000001,1e-06,23.000001,1e-06,42.000001,1e-06,84.000001,1e-06,154.000001,8.000001000000001
3186,4022,486051,happy-sad,Easy,moods,clueOption3,feeling,feeling,happy,sad,17.000001,1.000001,21.000001,2.000001,28.000001,2.000001,35.000001,2.000001,50.000001,2.000001,80.000001,2.000001,132.000001,6.000001,228.000001,17.000001,405.000001,43.000001
3187,4052,486052,happy-sad,Easy,emotion,clueOption3,feeling,feeling,happy,sad,17.000001,1.000001,21.000001,2.000001,28.000001,2.000001,35.000001,2.000001,50.000001,2.000001,80.000001,2.000001,132.000001,6.000001,228.000001,17.000001,405.000001,43.000001
3188,4082,486112,happy-sad,Easy,emotions,clueOption3,not-similar,not-similar,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3189,4112,486514,happy-sad,Easy,emotion,clueOption3,serotonin,serotonin,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3190,4158,487409,happy-sad,Easy,feelings,clueOption3,frown,frown,happy,sad,51.000001,1e-06,69.000001,1.000001,77.000001,1.000001,81.000001,1.000001,87.000001,2.000001,113.000001,4.000001,152.000001,6.000001,222.000001,13.000001000000001,365.000001,34.000001
3191,4187,487468,happy-sad,Easy,emotions,clueOption3,bipolar,bipolar,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3192,4217,488171,happy-sad,Easy,emotions,clueOption3,smile,smile,happy,sad,114.000001,1e-06,170.000001,2.000001,192.000001,4.000001,214.000001,7.000001,249.000001,10.000001000000001,323.000001,27.000001,446.000001,59.000001,638.000001,144.000001,851.000001,353.000001
3193,4244,490556,happy-sad,Easy,emotions,clueOption3,face,face,happy,sad,53.000001,1e-06,86.000001,1.000001,107.000001,2.000001,132.000001,4.000001,171.000001,7.000001,237.000001,13.000001000000001,379.000001,44.000001,569.000001,114.000001,795.000001,290.000001
3194,4274,490576,happy-sad,Easy,emotion,clueOption3,opposite,opposite,happy,sad,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,9.000001000000001,1e-06,18.000001,1e-06,41.000001,1.000001,86.000001,5.000001
3195,4299,490603,happy-sad,Easy,emotions,clueOption3,opposites,opposites,happy,sad,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3196,4327,490624,happy-sad,Easy,emotions,clueOption3,tear,tear,happy,sad,28.000001,1e-06,39.000001,1e-06,46.000001,1.000001,50.000001,1.000001,54.000001,3.000001,63.000001,3.000001,93.000001,4.000001,132.000001,8.000001000000001,217.000001,14.000001000000001
3197,4357,491095,happy-sad,Easy,emotion,clueOption3,feelings,feelings,happy,sad,1e-06,1e-06,5.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,16.000001,1e-06,33.000001,1e-06,54.000001,1.000001,99.000001,3.000001,193.000001,9.000001000000001
3198,5060,473115,happy-sad,Easy,emotion,clueOption4,frown,frown,happy,sad,51.000001,1e-06,69.000001,1.000001,77.000001,1.000001,81.000001,1.000001,87.000001,2.000001,113.000001,4.000001,152.000001,6.000001,222.000001,13.000001000000001,365.000001,34.000001
3199,6516,473115,happy-sad,Easy,emotion,clueOption5,smile,smile,happy,sad,114.000001,1e-06,170.000001,2.000001,192.000001,4.000001,214.000001,7.000001,249.000001,10.000001000000001,323.000001,27.000001,446.000001,59.000001,638.000001,144.000001,851.000001,353.000001
3200,25,455383,holy-kind,Medium,Jesus,clueOption1,Jesus,Jesus,holy,kind,29.000001,1e-06,50.000001,1e-06,64.000001,1e-06,68.000001,1e-06,78.000001,1e-06,94.000001,2.000001,137.000001,5.000001,193.000001,11.000001000000001,315.000001,28.000001
3201,55,455606,holy-kind,Medium,saint,clueOption1,saint,saint,holy,kind,23.000001,1e-06,24.000001,1e-06,25.000001,1e-06,28.000001,1e-06,29.000001,1e-06,29.000001,1e-06,33.000001,1e-06,44.000001,1e-06,55.000001,1e-06
3202,85,455664,holy-kind,Medium,Jesus,clueOption1,Jesus,Jesus,holy,kind,29.000001,1e-06,50.000001,1e-06,64.000001,1e-06,68.000001,1e-06,78.000001,1e-06,94.000001,2.000001,137.000001,5.000001,193.000001,11.000001000000001,315.000001,28.000001
3203,115,457037,holy-kind,Medium,saint,clueOption1,Jesus,Jesus,holy,kind,29.000001,1e-06,50.000001,1e-06,64.000001,1e-06,68.000001,1e-06,78.000001,1e-06,94.000001,2.000001,137.000001,5.000001,193.000001,11.000001000000001,315.000001,28.000001
3204,145,457425,holy-kind,Medium,angel,clueOption1,angel,angel,holy,kind,8.000001000000001,1.000001,15.000001000000001,1.000001,17.000001,1.000001,17.000001,1.000001,20.000001,1.000001,29.000001,1.000001,48.000001,1.000001,89.000001,4.000001,164.000001,7.000001
3205,175,457520,holy-kind,Medium,religious,clueOption1,religious,religious,holy,kind,37.000001,1e-06,47.000001,1e-06,49.000001,1e-06,50.000001,1e-06,55.000001,1e-06,59.000001,1e-06,67.000001,1e-06,76.000001,3.000001,119.000001,5.000001
3206,205,457564,holy-kind,Medium,church,clueOption1,preach,preach,holy,kind,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,5.000001,1e-06,11.000001000000001,1e-06
3207,235,458120,holy-kind,Medium,Jesus,clueOption1,god,God,holy,kind,103.000001,1e-06,147.000001,1e-06,172.000001,2.000001,186.000001,3.000001,213.000001,5.000001,264.000001,11.000001000000001,355.000001,26.000001,485.000001,79.000001,685.000001,183.000001
3208,265,458387,holy-kind,Medium,nice,clueOption1,good,good,holy,kind,29.000001,1e-06,67.000001,1.000001,94.000001,2.000001,135.000001,6.000001,212.000001,16.000001,347.000001,35.000001,561.000001,100.000001,802.000001,276.000001,956.000001,595.000001
3209,295,463818,holy-kind,Medium,morals,clueOption1,religion,religion,holy,kind,33.000001,1e-06,83.000001,1e-06,98.000001,1e-06,105.000001,1.000001,123.000001,1.000001,158.000001,4.000001,216.000001,9.000001000000001,325.000001,29.000001,480.000001,90.000001
3210,319,463852,holy-kind,Medium,commandments,clueOption1,religious,religious,holy,kind,37.000001,1e-06,47.000001,1e-06,49.000001,1e-06,50.000001,1e-06,55.000001,1e-06,59.000001,1e-06,67.000001,1e-06,76.000001,3.000001,119.000001,5.000001
3211,347,463890,holy-kind,Medium,upright,clueOption1,moral,moral,holy,kind,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,6.000001,1e-06,13.000001000000001,1e-06,19.000001,1e-06,32.000001,1e-06,57.000001,1e-06
3212,377,463946,holy-kind,Medium,god,clueOption1,priest,priest,holy,kind,3.000001,1e-06,15.000001000000001,1e-06,18.000001,1e-06,18.000001,1e-06,19.000001,1e-06,24.000001,1e-06,36.000001,1e-06,66.000001,1e-06,119.000001,6.000001
3213,404,463960,holy-kind,Medium,righteous,clueOption1,moral,moral,holy,kind,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,6.000001,1e-06,13.000001000000001,1e-06,19.000001,1e-06,32.000001,1e-06,57.000001,1e-06
3214,430,464103,holy-kind,Medium,commandments,clueOption1,pope,pope,holy,kind,2.000001,1e-06,7.000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,13.000001000000001,1e-06,15.000001000000001,1e-06,19.000001,1e-06,35.000001,1e-06,59.000001,1.000001
3215,455,464255,holy-kind,Medium,religious,clueOption1,religious,religious,holy,kind,37.000001,1e-06,47.000001,1e-06,49.000001,1e-06,50.000001,1e-06,55.000001,1e-06,59.000001,1e-06,67.000001,1e-06,76.000001,3.000001,119.000001,5.000001
3216,477,464313,holy-kind,Medium,virtues,clueOption1,righteous,righteous,holy,kind,3.000001,1e-06,3.000001,1e-06,3.000001,1e-06,3.000001,1e-06,3.000001,1e-06,3.000001,1e-06,8.000001000000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06
3217,505,464439,holy-kind,Medium,pastor,clueOption1,priest,priest,holy,kind,3.000001,1e-06,15.000001000000001,1e-06,18.000001,1e-06,18.000001,1e-06,19.000001,1e-06,24.000001,1e-06,36.000001,1e-06,66.000001,1e-06,119.000001,6.000001
3218,535,465668,holy-kind,Medium,saint,clueOption1,saint,saint,holy,kind,23.000001,1e-06,24.000001,1e-06,25.000001,1e-06,28.000001,1e-06,29.000001,1e-06,29.000001,1e-06,33.000001,1e-06,44.000001,1e-06,55.000001,1e-06
3219,565,466145,holy-kind,Medium,bible,clueOption1,bible,bible,holy,kind,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,2.000001,1e-06
3220,595,466195,holy-kind,Medium,friendly,clueOption1,god,God,holy,kind,103.000001,1e-06,147.000001,1e-06,172.000001,2.000001,186.000001,3.000001,213.000001,5.000001,264.000001,11.000001000000001,355.000001,26.000001,485.000001,79.000001,685.000001,183.000001
