,Unnamed: 0.1,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,corrected,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
1886,1268,1268,487468,chapel-feet,Medium,baptize,clueOption1,baptize,baptize,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,1.283660498600578e-08,3.103854987892803e-05,6.561584294005762e-09,3.813620727791774e-06,3.3298678510631148e-09,8.050116807192325e-07,1.6905249952089711e-09,1.7660923687510857e-07,8.659191571048268e-10,4.4758313610547595e-08,4.4954281581034786e-10,1.2271110353134653e-08,2.3956386623877643e-10,3.6856546705643393e-09,1.3271237711088875e-10,1.2315237296549904e-09
1887,1298,1298,488171,chapel-feet,Medium,pray,clueOption1,pray,pray,chapel,feet,['no'],0.0069978874952610235,8.184645604846101e-05,0.005006288781147241,3.103854987892803e-05,0.002624640279186599,3.813620727791774e-06,0.001365249148803728,0.008050921818873045,0.0007607379383690323,0.0017662689779879609,0.0004502788276136671,0.00044762789441908646,0.00026073528271281757,0.0002454344781730462,0.00019404697121727516,7.371677906595733e-05,0.0001512922426187903,4.926218070992927e-05
1888,1355,1355,490576,chapel-feet,Medium,pray,clueOption1,stand,stand,chapel,feet,['no'],0.003249032582995876,8.184645604846101e-05,0.001925503584505853,3.103854987892803e-05,0.001049860048625216,3.813620727791774e-06,0.0006326782215698428,8.050116807192325e-07,0.0003888224394230585,1.7660923687510857e-07,0.00029441337933479826,0.00044762789441908646,0.00026073528271281757,0.0002454344781730462,0.0002922681563751735,0.00014742987247724413,0.0002800232484163524,0.00016009931637887842
1889,1408,1408,490624,chapel-feet,Medium,church,clueOption1,church,church,chapel,feet,['no'],0.07172811564703924,8.184645604846101e-05,0.04351610373916458,3.103854987892803e-05,0.02296555159060446,3.813620727791774e-06,0.011754436844120645,0.008050921818873045,0.006170417923037739,0.010596730821743389,0.0033684263870569333,0.005371042391579321,0.001928539129369208,0.0034359231699880558,0.0011786544614586462,0.002100826847876344,0.0008042371380043629,0.0014162535206269687
1890,1438,1438,491095,chapel-feet,Medium,church,clueOption1,church,church,chapel,feet,['no'],0.07172811564703924,8.184645604846101e-05,0.04351610373916458,3.103854987892803e-05,0.02296555159060446,3.813620727791774e-06,0.011754436844120645,0.008050921818873045,0.006170417923037739,0.010596730821743389,0.0033684263870569333,0.005371042391579321,0.001928539129369208,0.0034359231699880558,0.0011786544614586462,0.002100826847876344,0.0008042371380043629,0.0014162535206269687
1891,1473,1473,455383,chapel-feet,Medium,catholic,clueOption2,shoes,shoes,chapel,feet,['no'],0.028241398664763526,8.184645604846101e-05,0.017201063517852732,3.103854987892803e-05,0.009186224573192361,0.03814002089864553,0.00492820774944126,0.016101038626065368,0.002738652182763528,0.007064546084241218,0.001645247264418328,0.005818625527684797,0.001083398635645754,0.0022088121346745906,0.000845660687386747,0.001253126273646546,0.0007060299789423052,0.0012192097238821703
1892,1503,1503,455606,chapel-feet,Medium,walk,clueOption2,church,church,chapel,feet,['no'],0.07172811564703924,8.184645604846101e-05,0.04351610373916458,3.103854987892803e-05,0.02296555159060446,3.813620727791774e-06,0.011754436844120645,0.008050921818873045,0.006170417923037739,0.010596730821743389,0.0033684263870569333,0.005371042391579321,0.001928539129369208,0.0034359231699880558,0.0011786544614586462,0.002100826847876344,0.0008042371380043629,0.0014162535206269687
1893,1533,1533,455664,chapel-feet,Medium,church,clueOption2,walk,walk,chapel,feet,['no'],0.009747047764255466,8.184645604846101e-05,0.006161583229887761,3.103854987892803e-05,0.0037401096091675785,0.07627622817656325,0.002097820076037613,0.016101038626065368,0.0014369479364526206,0.007064546084241218,0.0009784895134476114,0.0026855435749464657,0.0008316546587919594,0.001595256617017858,0.0007618133342031752,0.0010319869934126856,0.0006555992756401675,0.001108372588213221
1894,1563,1563,457037,chapel-feet,Medium,mosque,clueOption2,mosque,mosque,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0003851109861851594,3.103854987892803e-05,0.00019685409040446684,3.813620727791774e-06,9.989936539974449e-05,8.050116807192325e-07,5.0717440381264335e-05,1.7660923687510857e-07,3.463763220335018e-05,4.4758313610547595e-08,1.7982162175229722e-05,1.2271110353134653e-08,9.582794213417296e-06,3.6856546705643393e-09,1.1944246652357097e-05,1.2315237296549904e-09
1895,1593,1593,457425,chapel-feet,Medium,church,clueOption2,walk,walk,chapel,feet,['no'],0.009747047764255466,8.184645604846101e-05,0.006161583229887761,3.103854987892803e-05,0.0037401096091675785,0.07627622817656325,0.002097820076037613,0.016101038626065368,0.0014369479364526206,0.007064546084241218,0.0009784895134476114,0.0026855435749464657,0.0008316546587919594,0.001595256617017858,0.0007618133342031752,0.0010319869934126856,0.0006555992756401675,0.001108372588213221
1896,1623,1623,457520,chapel-feet,Medium,prayer,clueOption2,stand,stand,chapel,feet,['no'],0.003249032582995876,8.184645604846101e-05,0.001925503584505853,3.103854987892803e-05,0.001049860048625216,3.813620727791774e-06,0.0006326782215698428,8.050116807192325e-07,0.0003888224394230585,1.7660923687510857e-07,0.00029441337933479826,0.00044762789441908646,0.00026073528271281757,0.0002454344781730462,0.0002922681563751735,0.00014742987247724413,0.0002800232484163524,0.00016009931637887842
1897,1653,1653,457564,chapel-feet,Medium,church,clueOption2,toes,toes,chapel,feet,['no'],0.04973483349508371,8.184645604846101e-05,0.027470347506657358,3.103854987892803e-05,0.014238644479576798,3.813620727791774e-06,0.007359011280717334,0.016101038626065368,0.003752967179888911,0.007064546084241218,0.0020175925019734037,0.0026855435749464657,0.001213766052230755,0.0014725455134865114,0.0008240999394252571,0.0008108477131788252,0.0005799532206869609,0.0006280783336477748
1898,1683,1683,458120,chapel-feet,Medium,baptism,clueOption2,bare,bare,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0002567449363251016,3.103854987892803e-05,0.0002624699333445245,3.813620727791774e-06,0.0001997954009316379,8.050116807192325e-07,0.00010143319023753347,0.0017662689779879609,0.0001298887394848811,0.00044762789441908646,0.00014385415060212713,0.00012272337464169967,0.00013894728198235657,7.371677906595733e-05,0.00013536675736548363,8.620789259957898e-05
1899,1713,1713,458387,chapel-feet,Medium,pray,clueOption2,study,study,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0007702091357653328,3.103854987892803e-05,0.0007873966768649855,3.813620727791774e-06,0.0009323663281655231,8.050116807192325e-07,0.0009636009377941088,0.0017662689779879609,0.0010391038544449492,0.0013427941666300381,0.001033948925906616,0.001840678824080551,0.000998981561779564,0.0022113964879932743,0.0008719204503309161,0.002241374419495812
1900,1743,1743,463818,chapel-feet,Medium,vertical,clueOption2,erect,erect,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,1.283660498600578e-08,3.103854987892803e-05,0.00013123824746440923,3.813620727791774e-06,6.660068688911334e-05,8.050116807192325e-07,5.0717440381264335e-05,1.7660923687510857e-07,5.195601534544671e-05,4.4758313610547595e-08,5.394558744005755e-05,1.2271110353134653e-08,5.2704290136397054e-05,3.6856546705643393e-09,5.043083601451484e-05,1.2315237296549904e-09
1901,1795,1795,463890,chapel-feet,Medium,choir,clueOption2,foundation,foundation,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,1.283660498600578e-08,3.103854987892803e-05,6.561584294005762e-09,3.813620727791774e-06,3.330200837848221e-05,8.050116807192325e-07,1.690694047708492e-05,1.7660923687510857e-07,4.329682377439844e-05,4.4758313610547595e-08,6.743187191436799e-05,1.2271110353134653e-08,6.228684478594811e-05,3.6856546705643393e-09,7.431906389447481e-05,1.2315237296549904e-09
1902,1825,1825,463946,chapel-feet,Medium,heels,clueOption2,wedding,wedding,chapel,feet,['no'],0.015495291963062026,8.184645604846101e-05,0.009242368426529148,3.103854987892803e-05,0.004986810625028673,3.813620727791774e-06,0.002663897610718343,0.008050921818873045,0.0015383794361651588,0.0017662689779879609,0.001030444662873901,0.0008952110305245623,0.0007012872422069585,0.0004908566852357393,0.0005605796865626031,0.0004791387928280346,0.0004976715468782099,0.0005049259606822757
1903,1953,1953,464439,chapel-feet,Medium,kneel,clueOption2,kneel,kneel,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0008985751856253906,3.103854987892803e-05,0.0005249333051047549,3.813620727791774e-06,0.0002663927579529002,8.050116807192325e-07,0.00013524369014171288,1.7660923687510857e-07,6.927439848754324e-05,4.4758313610547595e-08,4.495473112385059e-05,1.2271110353134653e-08,2.6352264850131644e-05,3.6856546705643393e-09,2.5215484363445973e-05,1.2315237296549904e-09
1904,1983,1983,465668,chapel-feet,Medium,holy,clueOption2,clean,clean,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0010269412354854484,3.103854987892803e-05,0.0009186283627451007,3.813620727791774e-06,0.0009989636851867854,0.008050921818873045,0.001301705936835903,0.0035323613467390463,0.0012469244521501077,0.001790377302735514,0.0012092706240726513,0.003190500962925363,0.0010924114696126866,0.002874814328694855,0.0009595106192241027,0.002770929623247458
1905,2013,2013,466145,chapel-feet,Medium,church,clueOption2,Jesus,Jesus,chapel,feet,['no'],0.0012496432964544642,8.184645604846101e-05,0.0028240659335262578,3.103854987892803e-05,0.0025590244362465415,3.813620727791774e-06,0.0015317425413568838,8.050116807192325e-07,0.0009297904378899293,1.7660923687510857e-07,0.0006494402337477773,0.00044762789441908646,0.0005394518285152332,0.0002454344781730462,0.00048152361070380684,0.00040542569941674783,0.0004233526156961122,0.0003325126385305771
1906,2043,2043,466195,chapel-feet,Medium,building,clueOption2,body part,body part,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,1.283660498600578e-08,3.103854987892803e-05,6.561584294005762e-09,3.813620727791774e-06,3.3298678510631148e-09,8.050116807192325e-07,3.381219042917463e-05,1.7660923687510857e-07,3.463763220335018e-05,4.4758313610547595e-08,2.24775903333332e-05,1.2271110353134653e-08,2.3956626187743882e-05,3.6856546705643393e-09,2.7869731905663748e-05,1.231646882027956e-05
1907,2090,2090,472844,chapel-feet,Medium,sole,clueOption2,sole,sole,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0002567449363251016,3.103854987892803e-05,0.00013123824746440923,3.813620727791774e-06,6.660068688911334e-05,8.050116807192325e-07,6.762269033335405e-05,1.7660923687510857e-07,3.463763220335018e-05,4.4758313610547595e-08,4.945015928195407e-05,1.2271110353134653e-08,6.228684478594811e-05,3.6856546705643393e-09,5.7066454870059274e-05,1.231646882027956e-05
1908,2141,2141,473115,chapel-feet,Medium,religion,clueOption2,church,church,chapel,feet,['no'],0.07172811564703924,8.184645604846101e-05,0.04351610373916458,3.103854987892803e-05,0.02296555159060446,3.813620727791774e-06,0.011754436844120645,0.008050921818873045,0.006170417923037739,0.010596730821743389,0.0033684263870569333,0.005371042391579321,0.001928539129369208,0.0034359231699880558,0.0011786544614586462,0.002100826847876344,0.0008042371380043629,0.0014162535206269687
1909,2205,2205,473468,chapel-feet,Medium,Jesus,clueOption2,religious,religious,chapel,feet,['no'],0.0012496432964544642,8.184645604846101e-05,0.0010269412354854484,3.103854987892803e-05,0.0008530125198050431,3.813620727791774e-06,0.0004328861505060559,8.050116807192325e-07,0.00027048568975843054,0.0017662689779879609,0.00022513984676641207,0.00044762789441908646,0.00015734043507643756,0.00012272337464169967,0.00014134292064474434,3.6860232360313956e-05,0.00014465662376324584,6.157741800647917e-05
1910,2264,2264,473736,chapel-feet,Medium,ritual,clueOption2,prayer,prayer,chapel,feet,['no'],0.004498650887084258,8.184645604846101e-05,0.003465896182826547,3.103854987892803e-05,0.0019684818497860226,3.813620727791774e-06,0.0009989636851867854,8.050116807192325e-07,0.0005240644390397762,1.7660923687510857e-07,0.00032039095404794306,4.4758313610547595e-08,0.00019779928849936887,1.2271110353134653e-08,0.0001293647273328055,3.6856546705643393e-09,9.68801680033259e-05,2.4631706116829462e-05
1911,2294,2294,473749,chapel-feet,Medium,piano,clueOption2,church,church,chapel,feet,['no'],0.07172811564703924,8.184645604846101e-05,0.04351610373916458,3.103854987892803e-05,0.02296555159060446,3.813620727791774e-06,0.011754436844120645,0.008050921818873045,0.006170417923037739,0.010596730821743389,0.0033684263870569333,0.005371042391579321,0.001928539129369208,0.0034359231699880558,0.0011786544614586462,0.002100826847876344,0.0008042371380043629,0.0014162535206269687
1912,2344,2344,474298,chapel-feet,Medium,church,clueOption2,shoes,shoes,chapel,feet,['no'],0.028241398664763526,8.184645604846101e-05,0.017201063517852732,3.103854987892803e-05,0.009186224573192361,0.03814002089864553,0.00492820774944126,0.016101038626065368,0.002738652182763528,0.007064546084241218,0.001645247264418328,0.005818625527684797,0.001083398635645754,0.0022088121346745906,0.000845660687386747,0.001253126273646546,0.0007060299789423052,0.0012192097238821703
1913,2374,2374,475267,chapel-feet,Medium,prayer,clueOption2,stand,stand,chapel,feet,['no'],0.003249032582995876,8.184645604846101e-05,0.001925503584505853,3.103854987892803e-05,0.001049860048625216,3.813620727791774e-06,0.0006326782215698428,8.050116807192325e-07,0.0003888224394230585,1.7660923687510857e-07,0.00029441337933479826,0.00044762789441908646,0.00026073528271281757,0.0002454344781730462,0.0002922681563751735,0.00014742987247724413,0.0002800232484163524,0.00016009931637887842
1914,2498,2498,485894,chapel-feet,Medium,church,clueOption2,walk,walk,chapel,feet,['no'],0.009747047764255466,8.184645604846101e-05,0.006161583229887761,3.103854987892803e-05,0.0037401096091675785,0.07627622817656325,0.002097820076037613,0.016101038626065368,0.0014369479364526206,0.007064546084241218,0.0009784895134476114,0.0026855435749464657,0.0008316546587919594,0.001595256617017858,0.0007618133342031752,0.0010319869934126856,0.0006555992756401675,0.001108372588213221
1915,2529,2529,486041,chapel-feet,Medium,worship,clueOption2,bare,bare,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0002567449363251016,3.103854987892803e-05,0.0002624699333445245,3.813620727791774e-06,0.0001997954009316379,8.050116807192325e-07,0.00010143319023753347,0.0017662689779879609,0.0001298887394848811,0.00044762789441908646,0.00014385415060212713,0.00012272337464169967,0.00013894728198235657,7.371677906595733e-05,0.00013536675736548363,8.620789259957898e-05
1916,2559,2559,486051,chapel-feet,Medium,worship,clueOption2,worship,worship,chapel,feet,['no'],0.006248116512807995,8.184645604846101e-05,0.005006288781147241,3.103854987892803e-05,0.002952719493886887,3.813620727791774e-06,0.0016316385768887773,8.050116807192325e-07,0.0008790746880336602,1.7660923687510857e-07,0.0005195523601820532,4.4758313610547595e-08,0.00030568956429385236,0.0002454344781730462,0.0002180033578411528,0.00011057332577160072,0.0001924330795231658,6.157741800647917e-05
1917,2589,2589,486052,chapel-feet,Medium,arch,clueOption2,body,body,chapel,feet,['no'],2.499236608176765e-08,8.184645604846101e-05,0.0011553072853455063,3.103854987892803e-05,0.0011154758915652735,3.813620727791774e-06,0.0008324702926336297,8.050116807192325e-07,0.0008114536882253014,0.0017662689779879609,0.0007879872988845496,0.0008952110305245623,0.000809177518001442,0.0008589899958297788,0.0008360781327371959,0.0014005524604691194,0.0007763675388110763,0.0014531992325166184
1918,2619,2619,486112,chapel-feet,Medium,not-hands,clueOption2,toes,toes,chapel,feet,['no'],0.04973483349508371,8.184645604846101e-05,0.027470347506657358,3.103854987892803e-05,0.014238644479576798,3.813620727791774e-06,0.007359011280717334,0.016101038626065368,0.003752967179888911,0.007064546084241218,0.0020175925019734037,0.0026855435749464657,0.001213766052230755,0.0014725455134865114,0.0008240999394252571,0.0008108477131788252,0.0005799532206869609,0.0006280783336477748
1919,2649,2649,486514,chapel-feet,Medium,holy,clueOption2,church,church,chapel,feet,['no'],0.07172811564703924,8.184645604846101e-05,0.04351610373916458,3.103854987892803e-05,0.02296555159060446,3.813620727791774e-06,0.011754436844120645,0.008050921818873045,0.006170417923037739,0.010596730821743389,0.0033684263870569333,0.005371042391579321,0.001928539129369208,0.0034359231699880558,0.0011786544614586462,0.002100826847876344,0.0008042371380043629,0.0014162535206269687
