,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_index,intersection_index
2364,2364,475267,ash-snake,Hard,slither,clueOption2,slither,mouth,ash,snake,441.559,1123.673
2365,2365,475267,bet-dream,Medium,foresee,clueOption2,envision,sleep,bet,dream,219.624,674.563
2366,2366,475267,birth-hand,Medium,OBGYN,clueOption2,deliver,bound,birth,hand,3936.956,8244.572
2367,2367,475267,bone-garage,Hard,car,clueOption2,pet,negative,bone,garage,752.911,2007.367
2368,2368,475267,boot-crust,Hard,pizza,clueOption2,shoe,black,boot,crust,170.947,483.681
2369,2369,475267,bowl-sun,Medium,star,clueOption2,superstar,mechanic,bowl,sun,5298.78,9162.337
2370,2370,475267,cage-glass,Medium,zoo,clueOption2,enclosure,Karen's,cage,glass,10000.0,10000.0
2371,2371,475267,candle-wick,Easy,wax,clueOption2,flame,hold,candle,wick,835.937,2177.529
2372,2372,475267,cave-knight,Hard,dark,clueOption2,dark,body,cave,knight,445.04,1102.304
2373,2373,475267,chair-table,Easy,dinner,clueOption2,eat,duke,chair,table,8015.78,9851.849
2374,2374,475267,chapel-feet,Medium,prayer,clueOption2,stand,beat,chapel,feet,1065.981,3238.197
2375,2375,475267,east-short,Hard,Asian,clueOption2,Asia,bully,east,short,2728.831,6834.821
2376,2376,475267,elm-rock,Medium,music,clueOption2,music,ground,elm,rock,687.989,1726.066
2377,2377,475267,giant-subtle,Hard,hint,clueOption2,camouflage,freaky,giant,subtle,10000.0,10000.0
2378,2378,475267,glow-quick,Medium,candle,clueOption2,glowstick,blackness,glow,quick,10000.0,10000.0
2379,2379,475267,gold-silver,Easy,coins,clueOption2,specie,unrealizable,gold,silver,10000.0,10000.0
2380,2380,475267,gums-teeth,Easy,dentist,clueOption2,dentist,journey,gums,teeth,1634.868,4909.157
2381,2381,475267,happy-sad,Easy,emotion,clueOption2,positive,authentic,happy,sad,7981.047,9827.258
2382,2382,475267,holy-kind,Medium,Jesus,clueOption2,bible,nightmare,holy,kind,4371.89,8389.725
2383,2383,475267,jump-leap,Easy,hop,clueOption2,spring,fingers,jump,leap,949.597,2540.721
2384,2384,475267,lion-tiger,Easy,feline,clueOption2,roar,cinders,lion,tiger,10000.0,10000.0
2385,2385,475267,new-old,Easy,age,clueOption2,aged,stretch,new,old,2885.082,7234.236
2386,2386,475267,oak-tree,Easy,maple,clueOption2,redwood,feelings,oak,tree,1450.608,4107.885
2387,2387,475267,olive-real,Hard,green,clueOption2,exist,summer,olive,real,459.619,1130.771
2388,2388,475267,regret-rude,Hard,mean,clueOption2,mean,bound,regret,rude,4186.424,8311.743
2389,2389,475267,sit-stand,Easy,squat,clueOption2,legs,positions,sit,stand,10000.0,10000.0
2390,2390,475267,stern-wind,Hard,severe,clueOption2,strong,band,stern,wind,859.555,2216.159
2391,2391,475267,trauma-weird,Medium,queasy,clueOption2,queasy,scary,trauma,weird,693.413,1734.166
2392,2392,475561,ankle-travel,Hard,walk,clueOption2,trip,affect,ankle,travel,5182.19,9008.851
2393,2393,475561,ash-snake,Hard,fire,clueOption2,smoke,basketball,ash,snake,1216.319,3748.282
2394,2394,475561,bet-dream,Medium,desire,clueOption2,future,direction,bet,dream,1008.632,3020.359
2395,2395,475561,birth-hand,Medium,labor,clueOption2,body,cheetah,birth,hand,7811.29,9811.436
2396,2396,475561,boot-crust,Hard,dirty,clueOption2,shoe,boat,boot,crust,539.503,1343.979
2397,2397,475561,bowl-sun,Medium,round,clueOption2,circular,ship,bowl,sun,615.038,1465.591
2398,2398,475561,cage-glass,Medium,container,clueOption2,storage,organic,cage,glass,4508.684,8660.164
2399,2399,475561,cave-knight,Hard,medieval,clueOption2,fairytale,controlled,cave,knight,10000.0,10000.0
2400,2400,475561,east-short,Hard,distance,clueOption2,distance,eat,east,short,267.811,693.024
2401,2401,475561,elm-rock,Medium,woods,clueOption2,nature,pain,elm,rock,279.268,729.228
2402,2402,475561,glow-quick,Medium,lightning,clueOption2,bright,drinking,glow,quick,1760.656,5073.421
2403,2403,475561,gold-silver,Easy,elements,clueOption2,valuable,caked,gold,silver,10000.0,10000.0
2404,2404,475561,gums-teeth,Easy,mouth,clueOption2,dental,gymnast,gums,teeth,8985.906,9971.479
2405,2405,475561,holy-kind,Medium,church,clueOption2,compassionate,queasy,holy,kind,9247.837,10000.0
2406,2406,475561,jump-leap,Easy,soar,clueOption2,frolic,mean,jump,leap,507.104,1259.938
2407,2407,475561,lion-tiger,Easy,zoo,clueOption2,animal,meat,lion,tiger,614.769,1596.629
2408,2408,475561,new-old,Easy,age,clueOption2,condition,award,new,old,4021.058,8294.98
2409,2409,475561,oak-tree,Easy,wood,clueOption2,nature,storage,oak,tree,3210.847,7338.552
2410,2410,475561,regret-rude,Hard,grievances,clueOption2,mean,Olympics,regret,rude,3951.592,8182.157
2411,2411,475561,sit-stand,Easy,position,clueOption2,rest,spring,sit,stand,842.452,2123.352
2412,2412,475561,stern-wind,Hard,harsh,clueOption2,aggressive,testament,stern,wind,7438.276,9771.599
2413,2413,475635,ankle-travel,Hard,sandals,clueOption2,sandals,container,ankle,travel,1431.832,4215.661
2414,2414,475635,army-drum,Medium,loud,clueOption2,band,war,army,drum,340.268,928.268
2415,2415,475635,ash-snake,Hard,Voldemort,clueOption2,voodoo,warm,ash,snake,209.043,535.362
2416,2416,475635,bet-dream,Medium,challenge,clueOption2,goal,plants,bet,dream,1191.563,3470.556
2417,2417,475635,birth-hand,Medium,newborn,clueOption2,henna,freak,birth,hand,5807.92,9313.14
2418,2418,475635,boot-crust,Hard,hiking,clueOption2,hiking,yard game,boot,crust,10000.0,10000.0
2419,2419,475635,bowl-sun,Medium,breakfast,clueOption2,breakfast,thrones,bowl,sun,10000.0,10000.0
2420,2420,475635,cage-glass,Medium,birdfeeder,clueOption2,fragile,west,cage,glass,3149.663,7383.033
2421,2421,475635,candle-wick,Easy,Yankee,clueOption2,selfcare,priest,candle,wick,2371.994,6303.411
2422,2422,475635,cave-knight,Hard,dark,clueOption2,batman,sea,cave,knight,331.395,843.368
2423,2423,475635,east-short,Hard,compass,clueOption2,Columbus,fingerprint,east,short,9100.143,9963.316
2424,2424,475635,elm-rock,Medium,forest,clueOption2,forest,swords,elm,rock,7870.807,9835.29
2425,2425,475635,giant-subtle,Hard,sizes,clueOption2,opposites,strong,giant,subtle,336.155,859.44
2426,2426,475635,glow-quick,Medium,fireflies,clueOption2,fireflies,adjectives,glow,quick,10000.0,10000.0
2427,2427,475635,gold-silver,Easy,jewelry,clueOption2,jewelry,food,gold,silver,118.615,311.757
2428,2428,475635,gums-teeth,Easy,dentist,clueOption2,toothpaste,instrument,gums,teeth,1612.622,4778.401
2429,2429,475635,happy-sad,Easy,emotions,clueOption2,emotions,authentic,happy,sad,7981.047,9827.258
2430,2430,475635,holy-kind,Medium,angels,clueOption2,Jesus,maple,holy,kind,5033.214,8835.337
2431,2431,475635,jump-leap,Easy,hop,clueOption2,bunny,training,jump,leap,3844.003,8167.057
2432,2432,475635,lion-tiger,Easy,roar,clueOption2,jungle,toothbrush,lion,tiger,5575.239,9144.27
2433,2433,475635,new-old,Easy,thrifting,clueOption2,thrifting,dark,new,old,214.122,564.771
2434,2434,475635,oak-tree,Easy,wood,clueOption2,pinecone,toothpaste,oak,tree,5202.891,8961.677
2435,2435,475635,olive-real,Hard,martini,clueOption2,drinking,rise,olive,real,2782.282,6891.865
2436,2436,475635,regret-rude,Hard,Karen's,clueOption2,tattoos,dentist,regret,rude,1754.044,5263.535
2437,2437,475635,sit-stand,Easy,antonyms,clueOption2,opposites,coordinates,sit,stand,10000.0,10000.0
2438,2438,475635,stern-wind,Hard,cold,clueOption2,cold,exploring,stern,wind,9497.041,9992.639
2439,2439,475843,ankle-travel,Hard,Melissa,clueOption2,monitoring,brown,ankle,travel,388.864,1000.056
2440,2440,475843,army-drum,Medium,navy,clueOption2,America,mean,army,drum,517.776,1275.532
2441,2441,475843,ash-snake,Hard,venomous,clueOption2,cig,squats,ash,snake,10000.0,10000.0
2442,2442,475843,bet-dream,Medium,casino,clueOption2,sleep,oral,bet,dream,4321.367,8598.421
2443,2443,475843,birth-hand,Medium,mother,clueOption2,baby,family,birth,hand,218.636,591.22
2444,2444,475843,bone-garage,Hard,rubbish,clueOption2,broken,vertical,bone,garage,6209.379,9513.114
2445,2445,475843,boot-crust,Hard,foot,clueOption2,pizza,c-section,boot,crust,10000.0,10000.0
2446,2446,475843,bowl-sun,Medium,weed,clueOption2,sublime,jewelry,bowl,sun,1421.094,4118.872
2447,2447,475843,cage-glass,Medium,exhibit,clueOption2,locked up,crossover,cage,glass,10000.0,10000.0
2448,2448,475843,candle-wick,Easy,taper,clueOption2,smells,unusual,candle,wick,2279.826,5986.666
2449,2449,475843,cave-knight,Hard,home,clueOption2,medieval,light,cave,knight,170.562,464.612
2450,2450,475843,chair-table,Easy,dining room,clueOption2,sit,s,chair,table,8511.291,9920.768
2451,2451,475843,chapel-feet,Medium,religion,clueOption2,Melissa,burn,chapel,feet,845.583,2117.732
2452,2452,475843,east-short,Hard,direction,clueOption2,small,marching,east,short,7664.521,9816.874
2453,2453,475843,elm-rock,Medium,geologists,clueOption2,outdoors,wax,elm,rock,2598.812,6605.437
2454,2454,475843,giant-subtle,Hard,big,clueOption2,gas,baby,giant,subtle,248.121,645.482
2455,2455,475843,glow-quick,Medium,qg,clueOption2,bright,zoo,glow,quick,2801.858,7213.351
2456,2456,475843,gold-silver,Easy,earnings,clueOption2,pretty,slay,gold,silver,9057.169,9971.097
2457,2457,475843,gums-teeth,Easy,gingivitis,clueOption2,dentist,cat,gums,teeth,233.35,602.512
2458,2458,475843,happy-sad,Easy,emotional,clueOption2,feelings,dark,happy,sad,210.345,580.554
2459,2459,475843,holy-kind,Medium,church,clueOption2,nice,boat,holy,kind,570.361,1423.559
2460,2460,475843,jump-leap,Easy,gymnastics,clueOption2,bunnies,glowstick,jump,leap,10000.0,10000.0
2461,2461,475843,lion-tiger,Easy,animals,clueOption2,scary,wood,lion,tiger,370.502,904.366
2462,2462,475843,new-old,Easy,age,clueOption2,babies,flame,new,old,1247.798,3647.272
2463,2463,475843,oak-tree,Easy,forest,clueOption2,wood,queen,oak,tree,780.627,2123.118
2464,2464,475843,olive-real,Hard,oil,clueOption2,oil,reptile,olive,real,5176.282,8976.637
2465,2465,475843,regret-rude,Hard,impolite,clueOption2,remorse,story,regret,rude,603.451,1499.011
2466,2466,475843,sit-stand,Easy,chair,clueOption2,chair,ceramic,sit,stand,6414.012,9623.779
2467,2467,475843,stern-wind,Hard,tornado,clueOption2,serious,jaguar,stern,wind,9404.008,9992.682
2468,2468,475843,trauma-weird,Medium,PTSD,clueOption2,strange,disciplined,trauma,weird,10000.0,10000.0
2469,2469,475881,ankle-travel,Hard,basketball,clueOption2,sports,stool,ankle,travel,4772.599,8736.295
2470,2470,475881,ash-snake,Hard,hiss,clueOption2,cinders,direction,ash,snake,991.527,2721.686
2471,2471,475881,bet-dream,Medium,chance,clueOption2,go,time,bet,dream,146.489,393.594
2472,2472,475881,birth-hand,Medium,body,clueOption2,born,cats,birth,hand,1685.891,4733.935
2473,2473,475881,boot-crust,Hard,crunch,clueOption2,foot,wall,boot,crust,809.959,2095.164
2474,2474,475881,bowl-sun,Medium,round,clueOption2,circular,tree,bowl,sun,224.676,611.966
2475,2475,475881,cave-knight,Hard,medieval,clueOption2,olden,knees,cave,knight,3885.073,8106.019
2476,2476,475881,glow-quick,Medium,light,clueOption2,enlighten,bounce,glow,quick,2250.353,6312.857
2477,2477,475881,gold-silver,Easy,metals,clueOption2,periodic,elephant,gold,silver,1062.307,2799.625
2478,2478,475881,gums-teeth,Easy,dentist,clueOption2,doctor,intense,gums,teeth,2586.349,6608.038
2479,2479,475881,holy-kind,Medium,qualities,clueOption2,spiritual,terrain,holy,kind,7734.539,9816.356
2480,2480,475881,jump-leap,Easy,hop,clueOption2,vault,church,jump,leap,580.962,1492.741
2481,2481,475881,lion-tiger,Easy,roar,clueOption2,feisty,man,lion,tiger,154.815,411.563
2482,2482,475881,oak-tree,Easy,roots,clueOption2,growth,floor,oak,tree,1077.678,2850.135
2483,2483,475881,regret-rude,Hard,horrible,clueOption2,horrible,elements,regret,rude,7953.687,9834.802
2484,2484,475881,sit-stand,Easy,chair,clueOption2,rise,ball,sit,stand,284.886,726.16
2485,2485,475881,stern-wind,Hard,boat,clueOption2,movement,mouth,stern,wind,442.576,1126.974
2486,2486,485894,ankle-travel,Hard,walk,clueOption2,foot,state,ankle,travel,1076.801,3242.489
2487,2487,485894,army-drum,Medium,march,clueOption2,battle,wait,army,drum,1343.057,4155.739
2488,2488,485894,ash-snake,Hard,poisonous,clueOption2,poisonous,stick,ash,snake,782.697,2165.73
2489,2489,485894,bet-dream,Medium,aspiration,clueOption2,chance,bad,bet,dream,197.072,526.193
2490,2490,485894,birth-hand,Medium,labor,clueOption2,hold,hot?,birth,hand,10000.0,10000.0
2491,2491,485894,bone-garage,Hard,storage,clueOption2,basement,emotion,bone,garage,608.628,1520.914
2492,2492,485894,boot-crust,Hard,sole,clueOption2,pizza,nature,boot,crust,704.961,1731.016
2493,2493,485894,bowl-sun,Medium,circular,clueOption2,energy,directions,bowl,sun,4954.353,8852.305
2494,2494,485894,cage-glass,Medium,enclosed,clueOption2,clear,bad,cage,glass,195.488,521.841
2495,2495,485894,candle-wick,Easy,flame,clueOption2,wax,dream,candle,wick,796.666,2056.544
2496,2496,485894,cave-knight,Hard,dark,clueOption2,history,branch,cave,knight,1211.605,3591.529
2497,2497,485894,chair-table,Easy,sit,clueOption2,desk,finger,chair,table,815.514,2144.783
2498,2498,485894,chapel-feet,Medium,church,clueOption2,walk,nature,chapel,feet,726.057,1822.845
2499,2499,485894,east-short,Hard,travel,clueOption2,long,dangerous,east,short,1151.314,3519.063
2500,2500,485894,elm-rock,Medium,tree,clueOption2,trunk,body part,elm,rock,6130.141,9474.326
2501,2501,485894,giant-subtle,Hard,lies,clueOption2,small,direction,giant,subtle,1021.649,2812.613
2502,2502,485894,glow-quick,Medium,light,clueOption2,stick,savannah,glow,quick,10000.0,10000.0
2503,2503,485894,gold-silver,Easy,medal,clueOption2,bronze,sparks,gold,silver,8899.492,9964.616
2504,2504,485894,gums-teeth,Easy,mouth,clueOption2,decay,bipolar,gums,teeth,10000.0,10000.0
2505,2505,485894,happy-sad,Easy,emotion,clueOption2,smile,band,happy,sad,850.355,2226.399
2506,2506,485894,holy-kind,Medium,god,clueOption2,nice,moon,holy,kind,449.075,1166.289
2507,2507,485894,jump-leap,Easy,hop,clueOption2,hop,emotions,jump,leap,2359.461,6410.044
2508,2508,485894,lion-tiger,Easy,jaguar,clueOption2,cat,mouth,lion,tiger,449.559,1136.75
2509,2509,485894,new-old,Easy,young,clueOption2,condition,up,new,old,256.378,640.94
2510,2510,485894,oak-tree,Easy,wood,clueOption2,leaves,conditions,oak,tree,8627.688,9972.149
2511,2511,485894,olive-real,Hard,genuine,clueOption2,genuine,oxygen,olive,real,1698.851,4739.008
2512,2512,485894,regret-rude,Hard,insulting,clueOption2,insulting,fuel,regret,rude,1266.709,3770.505
2513,2513,485894,sit-stand,Easy,still,clueOption2,legs,good,sit,stand,153.24,408.268
2514,2514,485894,stern-wind,Hard,sail,clueOption2,ship,soup,stern,wind,1067.062,2914.532
2515,2515,485894,trauma-weird,Medium,therapy,clueOption2,awkward,goal,trauma,weird,1089.901,3140.927
2516,2516,485903,glow-quick,Medium,highlight,clueOption2,efficient,tree,glow,quick,232.445,593.313
2517,2517,486041,ankle-travel,Hard,walking,clueOption2,basketball,nails,ankle,travel,2339.597,6213.447
2518,2518,486041,army-drum,Medium,marching,clueOption2,marching,gamble,army,drum,4705.869,8770.298
2519,2519,486041,ash-snake,Hard,hiss,clueOption2,fire,tree,ash,snake,206.168,578.982
2520,2520,486041,bet-dream,Medium,entrepreneur,clueOption2,want,young,bet,dream,351.254,888.66
2521,2521,486041,birth-hand,Medium,human,clueOption2,baby,McDonald's,birth,hand,5106.743,8894.234
2522,2522,486041,bone-garage,Hard,dog,clueOption2,body,boat,bone,garage,552.739,1320.183
2523,2523,486041,boot-crust,Hard,dirty,clueOption2,dirty,dark,boot,crust,204.26,553.562
2524,2524,486041,bowl-sun,Medium,spherical,clueOption2,summer,roar,bowl,sun,4424.694,8553.475
2525,2525,486041,cage-glass,Medium,aquarium,clueOption2,tank,mouth,cage,glass,447.262,1110.988
2526,2526,486041,candle-wick,Easy,wax,clueOption2,match,round,candle,wick,351.353,878.189
2527,2527,486041,cave-knight,Hard,dragon,clueOption2,quest,strange,cave,knight,970.577,2840.828
2528,2528,486041,chair-table,Easy,dine,clueOption2,eat,Excalibur,chair,table,10000.0,10000.0
2529,2529,486041,chapel-feet,Medium,worship,clueOption2,bare,furniture,chapel,feet,1538.186,4526.77
2530,2530,486041,east-short,Hard,length,clueOption2,direction,spiritual,east,short,5924.643,9468.038
2531,2531,486041,elm-rock,Medium,nature,clueOption2,ground,generation,elm,rock,7172.985,9700.942
2532,2532,486041,giant-subtle,Hard,gentle,clueOption2,elephant,core,giant,subtle,2348.114,6574.881
2533,2533,486041,glow-quick,Medium,glowbug,clueOption2,flame,worm,glow,quick,1304.784,3958.185
2534,2534,486041,gold-silver,Easy,metals,clueOption2,colors,fish,gold,silver,453.278,1104.935
2535,2535,486041,gums-teeth,Easy,mouth,clueOption2,chew,breadsticks,gums,teeth,10000.0,10000.0
2536,2536,486041,happy-sad,Easy,emotions,clueOption2,feelings,chewing,happy,sad,6740.12,9616.578
2537,2537,486041,holy-kind,Medium,Jesus,clueOption2,savior,boat,holy,kind,570.361,1423.559
2538,2538,486041,jump-leap,Easy,hop,clueOption2,bound,brush,jump,leap,1150.347,3065.962
2539,2539,486041,lion-tiger,Easy,cats,clueOption2,cats,organic,lion,tiger,4594.776,8520.819
2540,2540,486041,new-old,Easy,time,clueOption2,age,remorse,new,old,7707.408,9906.698
2541,2541,486041,oak-tree,Easy,wood,clueOption2,trunk,empathy,oak,tree,3475.055,7638.44
2542,2542,486041,olive-real,Hard,oil,clueOption2,virgin,jump rope,olive,real,10000.0,10000.0
2543,2543,486041,regret-rude,Hard,mean,clueOption2,bully,gray,regret,rude,1243.794,3513.49
2544,2544,486041,sit-stand,Easy,position,clueOption2,still,skeletons,sit,stand,10000.0,10000.0
2545,2545,486041,stern-wind,Hard,tornado,clueOption2,storm,priest,stern,wind,2422.917,6198.827
2546,2546,486041,trauma-weird,Medium,therapy,clueOption2,sad,ship,trauma,weird,604.245,1457.476
2547,2547,486051,ankle-travel,Hard,hike,clueOption2,trail,mother,ankle,travel,348.829,843.169
2548,2548,486051,army-drum,Medium,marching,clueOption2,band,martini,army,drum,7239.432,9684.838
2549,2549,486051,ash-snake,Hard,desert,clueOption2,desert,elements,ash,snake,7872.07,9811.437
2550,2550,486051,bet-dream,Medium,challenge,clueOption2,challenge,deliver,bet,dream,7031.848,9745.591
2551,2551,486051,birth-hand,Medium,Atwood,clueOption2,human,huge,birth,hand,476.281,1156.617
2552,2552,486051,bone-garage,Hard,skeleton,clueOption2,skeleton,hot-blooded,bone,garage,10000.0,10000.0
2553,2553,486051,boot-crust,Hard,Italy,clueOption2,pizza,shiny,boot,crust,660.513,1597.187
2554,2554,486051,bowl-sun,Medium,round,clueOption2,big,church,bowl,sun,584.11,1438.03
2555,2555,486051,cage-glass,Medium,container,clueOption2,chamber,remnants,cage,glass,10000.0,10000.0
2556,2556,486051,candle-wick,Easy,wax,clueOption2,Yankee,mean,candle,wick,489.76,1240.109
2557,2557,486051,cave-knight,Hard,dark,clueOption2,castle,charcoal,cave,knight,7298.129,9761.337
2558,2558,486051,chair-table,Easy,furniture,clueOption2,furniture,nature,chair,table,676.365,1729.234
2559,2559,486051,chapel-feet,Medium,worship,clueOption2,worship,burn,chapel,feet,845.583,2117.732
2560,2560,486051,east-short,Hard,coast,clueOption2,height,religion,east,short,572.565,1408.02
2561,2561,486051,elm-rock,Medium,forest,clueOption2,nature,blow,elm,rock,1271.736,3843.322
2562,2562,486051,giant-subtle,Hard,gentle,clueOption2,BFG,map,giant,subtle,975.519,2685.205
2563,2563,486051,glow-quick,Medium,spark,clueOption2,electric,spark,glow,quick,4868.878,8706.871
2564,2564,486051,gold-silver,Easy,metal,clueOption2,coin,relative,gold,silver,2257.245,6182.957
2565,2565,486051,gums-teeth,Easy,mouth,clueOption2,mouth,music,gums,teeth,193.965,530.172
2566,2566,486051,happy-sad,Easy,moods,clueOption2,moods,quick,happy,sad,539.983,1315.956
2567,2567,486051,holy-kind,Medium,religious,clueOption2,religion,majorette,holy,kind,10000.0,10000.0
